image_name,ground_truth,svm_preds,nn_preds,nn_score_0,nn_score_1,nn_score_2,nn_score_3,nn_score_4,top_2_difference_under_0.02
587.jpg,1,1,1,1.234394e-20,1.0,0.0,1.8473317e-16,0.0,False
588.jpg,1,1,1,4.0161754e-25,1.0,0.0,2.7753537e-31,2.3693832e-36,False
589.jpg,1,1,1,0.0,1.0,9.175219e-39,1.9009207e-14,4.3608076e-28,False
59.jpg,0,0,0,1.0,7.320737e-38,5.21831e-27,6.8578674e-14,1.8816905e-32,False
590.jpg,1,1,1,5.2323535e-23,0.94077957,9.429969e-11,1.01687e-19,5.2038795e-34,False
591.jpg,2,3,1,0.0,1.8585393e-05,1.4416012e-20,1.4683744e-21,7.3785857e-28,True
592.jpg,2,3,2,4.450067e-24,5.6908475e-26,1.0,0.00013128719,8.077789e-39,False
593.jpg,3,4,2,1.0422271e-28,9.080398e-33,3.9313813e-17,6.613146e-18,1.4600907e-29,True
594.jpg,2,2,2,1.3657937e-25,3.4382764e-22,0.9999994,0.0006204202,8.969864e-30,False
595.jpg,1,1,1,0.0,0.9999988,3.4733663e-16,4.373464e-15,1.4382477e-24,False
596.jpg,0,3,3,1.5946133e-18,1.7191971e-25,2.7737124e-24,1.0,2.9818617e-31,False
597.jpg,3,3,3,1.2229316e-17,1.0453034e-31,2.887764e-29,0.9999999,5.737227e-28,False
598.jpg,3,3,3,0.99997854,3.6992287e-38,3.538518e-19,1.0,1.9214527e-27,True
599.jpg,1,1,1,2.1549697e-37,1.0,8.1185805e-28,1.2551703e-24,0.0,False
6.jpg,3,4,2,7.9503524e-36,0.0,1.8157845e-11,5.0322482e-24,2.6169518e-36,True
60.jpg,3,3,3,3.5243165e-13,0.0,7.8923693e-20,0.9999999,1.9680353e-31,False
600.jpg,0,0,0,0.9999988,9.714279e-24,6.637242e-11,1.7089919e-08,5.6532572e-21,False
601.jpg,2,2,2,2.1430405e-31,4.672802e-31,1.0,6.2438132e-18,3.9518681e-28,False
602.jpg,3,3,3,1.0702491e-20,6.7775585e-21,1.7662652e-29,1.0,0.0,False
603.jpg,3,3,3,4.7438585e-14,1.7027609e-27,4.76346e-37,0.9999999,4.747548e-38,False
604.jpg,2,2,3,2.4418463e-21,4.5521574e-24,0.9999865,0.9999999,9.059522e-28,True
605.jpg,2,3,3,0.0,4.5270642e-17,2.942338e-07,0.999998,2.518258e-25,False
606.jpg,2,2,2,3.5734369e-25,1.7288647e-25,0.9998264,0.00015376166,0.0,False
607.jpg,0,0,0,1.0,7.1072944e-28,4.692715e-18,2.746759e-07,1.7157376e-33,False
608.jpg,3,3,3,3.203683e-26,1.1975646e-23,2.6627887e-15,1.0,1.6071724e-29,False
609.jpg,0,3,3,0.028172132,3.3596317e-35,1.0363731e-10,0.9706727,7.7727006e-29,False
61.jpg,3,4,3,1.1810294e-36,1.0497803e-36,1.5107706e-24,9.080206e-22,1.5190491e-35,True
610.jpg,1,1,1,1.3695474e-29,1.0,1.422333e-08,0.29756898,2.0318533e-26,False
611.jpg,1,1,1,5.303701e-35,1.0,0.0,7.4164524e-14,3.09919e-39,False
612.jpg,1,1,1,1.0300248e-15,0.9999976,6.4102884e-19,8.676e-15,2.8597225e-29,False
613.jpg,1,1,1,6.657472e-24,1.0,2.3168316e-26,3.8857025e-11,1.990642e-38,False
614.jpg,3,3,3,6.813816e-16,0.0,3.95262e-14,0.99999654,2.2067779e-32,False
615.jpg,3,3,3,1.3052633e-12,0.0,1.8748987e-09,1.0,7.9436905e-34,False
616.jpg,3,3,3,0.14985523,0.0,7.6918936e-11,0.9587329,1.1062372e-36,False
618.jpg,0,0,0,1.0,2.866176e-37,5.0625245e-28,1.0429775e-06,6.727542e-34,False
619.jpg,0,3,3,0.008736758,0.0,7.294914e-33,0.999982,2.2094734e-32,False
62.jpg,1,1,1,0.0,0.9999999,7.6386914e-22,2.866435e-13,1.2921145e-28,False
620.jpg,2,2,2,9.439688e-22,7.0857996e-28,0.3927883,2.4246575e-12,0.0,False
621.jpg,0,3,3,0.9003287,2.4637417e-35,0.0,0.9959657,3.814346e-35,False
622.jpg,2,3,3,0.004302012,3.614594e-25,2.9544423e-36,1.0,1.01798435e-33,False
623.jpg,2,3,3,1.3058635e-12,7.156286e-22,5.211525e-06,0.0001182737,1.0465464e-27,True
624.jpg,1,1,1,0.0,1.0,4.842172e-35,3.58957e-26,1.1387221e-28,False
625.jpg,3,1,1,5.967773e-07,0.99833447,0.0,5.7794573e-24,1.7557093e-32,False
626.jpg,2,2,2,4.021297e-13,9.89243e-17,0.99965656,2.6814642e-14,1.0981979e-36,False
627.jpg,1,1,1,9.655618e-30,0.9861485,1.8810487e-09,6.081943e-08,2.0692265e-26,False
628.jpg,0,3,3,2.4714053e-19,8.161549e-15,3.0417309e-15,0.7739099,3.498668e-26,False
629.jpg,1,1,1,2.4781042e-37,1.0,5.274474e-32,7.024487e-37,9.3149836e-38,False
63.jpg,2,2,2,1.3389015e-33,0.0,1.0,0.058478095,3.819922e-28,False
630.jpg,0,0,0,1.0,0.0,0.0,0.99999094,6.601088e-36,True
632.jpg,2,2,2,2.6198963e-30,0.0,0.99997914,0.8084279,1.6482395e-27,False
634.jpg,0,3,0,0.999059,1.2456078e-07,3.052206e-21,0.81491685,1.9224078e-25,False
635.jpg,2,3,0,1.0,1.5688218e-30,0.068511926,1.1000815e-12,1.2871304e-29,False
636.jpg,0,0,0,1.0,5.970752e-30,5.036973e-39,5.90478e-07,1.1040413e-35,False
637.jpg,0,0,0,1.0,2.912778e-37,1.27000715e-20,0.0044083404,8.215599e-35,False
638.jpg,1,1,1,6.9749173e-25,1.0,1.2290198e-26,0.00010577921,8.469962e-34,False
639.jpg,0,0,0,0.9999987,0.0,2.281683e-22,1.477019e-08,1.7322443e-33,False
64.jpg,1,1,1,3.656959e-28,1.0,4.081844e-35,0.0,3.5167066e-33,False
640.jpg,1,1,1,1.7514243e-21,0.9999999,6.341486e-18,1.2507303e-16,5.076383e-31,False
641.jpg,2,3,2,5.281698e-11,1.5319703e-17,0.0053199315,0.003071355,1.3600635e-26,True
642.jpg,0,2,2,3.4273088e-26,5.347024e-08,0.9999999,0.0066579566,7.6109516e-27,False
643.jpg,0,0,0,1.0,6.4003846e-29,1.4439275e-11,1.4605747e-15,2.016156e-34,False
644.jpg,1,1,1,2.5681228e-32,1.0,1.5495275e-30,8.995908e-11,8.99271e-24,False
645.jpg,1,1,1,3.8253877e-22,1.0,0.0,1.8575424e-24,2.4298655e-31,False
646.jpg,2,2,2,8.227022e-33,0.0,0.9999759,0.98537725,6.9909427e-28,True
647.jpg,1,1,1,0.0,1.0,0.0,2.1670573e-20,8.333786e-33,False
648.jpg,0,0,0,1.0,0.0,2.592177e-14,1.0209923e-07,2.0364142e-35,False
649.jpg,0,0,0,1.0,9.4801725e-23,6.399844e-15,1.2217072e-14,2.5558647e-34,False
65.jpg,1,1,1,4.681888e-22,1.0,6.292158e-11,9.742937e-15,7.334232e-32,False
651.jpg,2,2,3,1.7369062e-29,3.3123493e-13,0.9999399,0.99999654,1.9270677e-35,True
652.jpg,2,3,3,9.7188e-17,0.0,1.5245491e-06,0.9997811,1.003343e-31,False
653.jpg,1,1,1,5.616056e-34,1.0,5.9190154e-18,5.9622107e-17,2.5034179e-28,False
654.jpg,0,3,3,3.035829e-16,2.2954508e-14,5.020936e-16,0.0020676563,1.9729176e-27,True
655.jpg,2,4,2,0.0,0.0,1.9526754e-16,4.4543744e-27,1.0439783e-35,True
656.jpg,1,1,1,5.2583737e-35,1.0,4.3663895e-18,9.121118e-26,7.251573e-26,False
657.jpg,3,3,3,7.7797615e-29,3.271973e-17,1.8085336e-18,0.18703057,7.3182775e-31,False
658.jpg,2,3,0,0.0073603927,2.1467687e-11,0.0009250649,5.1762203e-08,1.2375312e-32,True
659.jpg,1,1,1,1.8166154e-34,1.0,0.0,4.969164e-24,0.0,False
66.jpg,0,0,0,0.9999994,1.1784887e-25,7.9279934e-23,0.00029116456,9.981629e-31,False
660.jpg,1,1,1,6.17088e-26,1.0,7.221241e-32,2.195539e-28,1.594372e-38,False
661.jpg,0,3,3,0.00027344178,0.0,8.743296e-19,0.0490069,3.4330676e-33,False
662.jpg,1,1,1,1.2952659e-31,0.99998534,9.20889e-37,0.082903065,1.2151954e-29,False
664.jpg,2,2,2,7.517063e-19,7.956793e-34,0.99961936,2.5316976e-05,5.121247e-34,False
665.jpg,1,1,1,0.0,1.0,0.0,2.0654118e-09,3.4273545e-30,False
666.jpg,0,0,0,1.0,1.9988968e-32,3.0558586e-17,1.7231274e-13,1.8134464e-32,False
667.jpg,1,1,1,9.9129705e-34,1.0,0.0,1.261674e-33,0.0,False
668.jpg,3,2,2,4.409139e-25,1.7022712e-15,1.0,0.026590366,3.2263508e-24,False
669.jpg,3,3,1,1.5590783e-24,0.9185172,1.2818051e-35,1.5787608e-19,2.3808088e-28,False
67.jpg,1,1,1,3.3899772e-34,1.0,3.6649043e-36,5.156998e-29,4.9761827e-24,False
670.jpg,3,2,3,4.795449e-33,1.4355958e-30,0.0002470903,0.99933016,7.4258964e-32,False
671.jpg,0,0,0,1.0,0.0,5.3973866e-19,1.1086202e-09,5.9068854e-31,False
672.jpg,3,3,3,1.6664735e-19,2.8994464e-34,8.3330285e-09,1.0,0.0,False
673.jpg,0,3,3,1.6513471e-21,1.00466344e-10,2.0399214e-12,0.99999547,1.2566316e-24,False
674.jpg,1,1,1,4.700186e-18,1.0,4.309445e-20,1.6093736e-08,9.770362e-31,False
675.jpg,0,0,0,1.0,0.0,4.60036e-15,7.6908706e-05,7.8909237e-35,False
676.jpg,3,3,2,7.22717e-31,1.5669747e-14,0.00047831205,6.853793e-05,1.7620336e-35,True
677.jpg,1,1,1,0.0021271291,1.0,0.0,1.2500295e-08,3.1885686e-31,False
678.jpg,3,3,3,1.3892425e-14,5.1127698e-36,3.6816886e-11,0.99999976,1.352303e-34,False
679.jpg,2,3,3,1.2458004e-11,2.911559e-35,0.03456387,0.99997866,1.2941056e-23,False
68.jpg,1,1,1,3.9807713e-11,1.0,7.112108e-32,0.90836525,3.2092468e-27,False
680.jpg,1,1,1,3.4906933e-35,1.0,1.7011863e-12,3.942295e-06,3.1905321e-28,False
681.jpg,0,0,3,4.8524347e-05,5.460519e-38,1.0409504e-08,5.9685583e-05,8.8749355e-38,True
682.jpg,3,3,3,1.9767436e-13,1.0818142e-31,0.0012831687,0.99974734,1.830674e-35,False
683.jpg,1,1,0,1.0,1.0,3.5394334e-28,4.5026385e-11,2.7369753e-33,True
684.jpg,2,4,1,6.601411e-30,2.118977e-10,1.0943016e-34,1.2733723e-15,3.3388464e-34,True
685.jpg,0,0,0,1.0,0.0,2.870861e-21,3.6602487e-15,1.5305176e-37,False
686.jpg,0,0,0,1.0,5.6411404e-32,5.8362824e-25,5.3378875e-14,2.008265e-34,False
687.jpg,3,3,3,6.8495157e-32,0.0,1.4891581e-18,1.0,2.7996347e-35,False
688.jpg,1,1,1,0.0,1.0,5.7441766e-33,7.305712e-07,2.171999e-34,False
689.jpg,1,1,1,4.7924097e-27,1.0,0.67300916,6.8467996e-17,7.0515636e-33,False
69.jpg,2,2,2,6.0511587e-25,3.1398051e-31,0.96983254,6.629964e-08,9.766895e-39,False
690.jpg,0,3,3,2.5755084e-11,9.030695e-24,1.1476705e-21,3.4122937e-11,1.06807365e-23,True
691.jpg,3,3,3,9.324571e-33,7.337582e-19,1.7786384e-14,0.6116996,2.5084384e-34,False
692.jpg,3,3,3,1.0647742e-31,2.1521772e-14,4.248698e-09,1.0,4.0020508e-29,False
693.jpg,0,3,2,1.2043011e-05,0.0,0.3527379,0.00067639764,3.1198766e-32,False
694.jpg,1,1,1,1.9050216e-22,1.0,1.6966915e-35,2.5091906e-37,3.00914e-37,False
695.jpg,0,0,0,1.0,1.919542e-33,2.7336156e-18,1.9137518e-10,3.0172122e-35,False
696.jpg,2,4,2,0.0,0.0,5.6931047e-19,3.0296542e-29,1.1877353e-34,True
697.jpg,0,2,0,1.0,2.616906e-18,3.5525074e-09,1.3041898e-17,9.056826e-36,False
698.jpg,3,3,3,1.013609e-34,1.7039032e-21,4.9621904e-06,1.0,3.6160006e-25,False
699.jpg,0,0,0,1.0,1.7414808e-25,2.564879e-27,1.0429593e-05,1.37483e-35,False
7.jpg,2,2,3,3.3315531e-21,2.080036e-27,0.9794392,0.9999044,1.8420095e-26,False
70.jpg,1,1,1,1.4502399e-26,1.0,4.6004592e-10,1.8757686e-12,2.1058758e-31,False
700.jpg,3,3,3,6.4545096e-14,0.0,3.8629967e-17,1.0,2.122383e-32,False
701.jpg,0,0,0,1.0,0.0,1.4698537e-14,8.487015e-17,6.6136904e-36,False
702.jpg,0,0,0,0.9984296,5.6749727e-36,2.2140472e-16,1.10467624e-07,8.328902e-38,False
703.jpg,3,3,3,2.9262638e-23,0.0,8.6348884e-16,0.9531475,4.842498e-30,False
704.jpg,0,1,1,0.0,2.1876347e-09,2.2454839e-24,4.778831e-18,1.2259097e-35,True
705.jpg,1,1,1,9.170418e-33,1.0,1.5693028e-35,2.505671e-22,4.885167e-39,False
706.jpg,3,2,3,0.0,0.0,7.105576e-07,8.901931e-06,2.367574e-38,True
708.jpg,3,3,3,7.550608e-25,1.113433e-31,0.0,0.49053088,7.98811e-36,False
709.jpg,3,3,3,1.1912456e-22,1.7955966e-10,7.109167e-20,1.0,5.4356255e-29,False
71.jpg,3,3,2,3.4142546e-14,3.0164535e-27,0.4638505,0.11082665,6.7417725e-27,False
710.jpg,2,2,2,2.3700616e-07,0.0,0.9874697,1.5609304e-07,4.051854e-36,False
711.jpg,0,0,0,0.9999968,2.6543574e-25,5.5859114e-18,0.00011624112,3.3344528e-28,False
713.jpg,3,3,3,2.5615533e-28,7.252123e-12,1.1344633e-15,1.0,7.5649674e-32,False
714.jpg,0,0,0,0.9999995,2.0256537e-34,1.3672134e-07,0.04185418,9.348149e-33,False
715.jpg,3,3,3,1.8617224e-11,1.3557825e-22,1.318042e-06,3.236709e-06,2.680009e-31,True
716.jpg,1,3,3,0.0,1.0108783e-28,6.487461e-26,1.2337802e-08,4.182601e-33,True
717.jpg,1,1,1,2.7529748e-26,1.0,0.0,5.7467126e-20,1.4894747e-35,False
718.jpg,3,3,3,1.9555571e-19,6.721064e-23,6.633905e-06,0.9976457,0.0,False
719.jpg,0,3,3,6.7405863e-28,0.0,0.5852558,0.9699687,1.7805842e-32,False
72.jpg,1,1,1,3.6233213e-16,1.0,0.0,1.7993431e-22,4.091759e-35,False
720.jpg,0,3,0,0.39373308,1.1221232e-38,1.2892506e-33,0.0032587873,9.3119787e-35,False
721.jpg,1,1,1,1.0773183e-29,1.0,2.3525672e-22,3.020922e-19,3.4046804e-30,False
722.jpg,0,0,0,1.0,6.494614e-27,2.543363e-22,2.527751e-15,3.397786e-33,False
724.jpg,1,1,1,0.0,1.0,0.0,2.6450982e-14,0.0,False
725.jpg,0,0,0,0.99999964,3.5334254e-23,1.00322046e-16,0.0052860905,1.1913071e-33,False
726.jpg,0,0,0,1.0,0.0,3.145005e-25,7.5855766e-08,8.228663e-31,False
727.jpg,3,3,3,1.1628284e-24,1.3015183e-36,6.1951183e-10,1.0,2.9099402e-26,False
728.jpg,0,1,1,4.3338196e-31,1.0,1.3730671e-30,1.5846229e-22,7.573192e-33,False
729.jpg,3,3,3,3.3514423e-26,1.3751298e-34,0.0011313802,1.0,2.1064986e-27,False
73.jpg,0,0,0,1.0,0.0,1.0197317e-10,7.3746233e-19,3.0026134e-31,False
730.jpg,2,2,2,5.6739697e-31,1.7396726e-20,0.99999607,1.4826887e-06,0.0,False
731.jpg,1,1,1,7.311791e-27,1.0,0.0,1.3886291e-20,5.2479828e-24,False
732.jpg,0,0,0,1.0,1.835563e-34,3.5506215e-33,0.016153501,1.4188367e-32,False
733.jpg,2,2,2,1.925245e-28,3.435055e-35,1.0,0.99998665,1.7259554e-29,True
734.jpg,1,1,1,1.3171324e-27,1.0,2.729764e-23,3.8235358e-29,5.759805e-31,False
735.jpg,2,2,2,4.6717635e-33,0.0,0.99997437,0.9998809,5.624307e-35,True
736.jpg,0,0,0,1.0,4.762298e-37,1.336671e-26,0.00010828391,6.5095654e-36,False
737.jpg,0,3,3,0.0006258374,1.0269687e-07,0.0,0.9829738,1.2303028e-37,False
738.jpg,3,3,3,6.1887405e-14,2.1035617e-25,1.1037889e-06,0.89239484,1.047114e-26,False
739.jpg,3,0,0,0.004589032,0.0,9.413404e-14,0.0019527782,1.9830755e-33,True
740.jpg,3,1,3,3.0984803e-32,1.3797908e-11,1.1615065e-25,0.02247116,2.430705e-27,False
741.jpg,3,3,2,6.858128e-29,6.2376915e-19,0.9993331,1.6503984e-05,1.8394556e-24,False
742.jpg,0,2,3,1.4474367e-20,8.154622e-19,6.5506794e-10,0.4848801,4.7535827e-23,False
743.jpg,3,3,2,3.2555207e-28,0.0,1.0,0.9985228,6.588889e-35,True
744.jpg,3,2,2,6.197004e-23,1.911002e-32,1.0,0.8822001,9.136689e-25,False
745.jpg,0,0,0,0.9999925,1.9963775e-29,8.398941e-14,2.6890046e-13,7.0777896e-32,False
746.jpg,0,2,2,4.394521e-29,4.296465e-18,1.0,1.5964085e-07,4.8615837e-29,False
747.jpg,1,1,1,1.0300255e-29,1.0,0.0,7.107862e-21,0.0,False
748.jpg,0,0,0,0.99999976,9.700522e-28,4.273567e-17,1.3338644e-11,2.6183618e-27,False
749.jpg,3,3,2,1.7245496e-26,7.8696885e-08,0.9879309,0.0023930809,1.2318924e-26,False
750.jpg,0,3,3,3.2486662e-07,1.9760636e-37,5.2819933e-21,0.9998975,6.652702e-38,False
751.jpg,3,3,3,1.7017646e-06,2.8985554e-08,1.7974134e-13,0.34001407,1.9136764e-35,False
752.jpg,3,3,3,4.2591225e-07,1.0412192e-33,1.16070075e-32,0.99917006,2.9937775e-35,False
753.jpg,0,0,0,1.0,2.1542439e-32,1.6047335e-07,1.3227229e-10,1.3597459e-28,False
754.jpg,3,3,3,0.0,1.1043017e-14,1.401457e-16,9.777534e-05,2.7238464e-37,True
755.jpg,1,1,1,2.4392076e-24,1.0,3.2846118e-20,2.469611e-22,1.2421407e-35,False
756.jpg,1,1,1,0.0,1.0,2.040005e-14,2.3238068e-18,3.4329024e-30,False
757.jpg,2,4,3,4.942429e-33,1.602111e-13,5.6788873e-30,8.591392e-11,2.499691e-32,True
758.jpg,0,3,0,0.21828385,0.0,1.2015164e-07,5.8922353e-05,1.38758955e-30,False
759.jpg,2,2,2,0.0,0.0,1.0,1.5413156e-15,4.7998462e-31,False
76.jpg,3,2,2,2.8774705e-22,3.5678076e-27,0.99999535,2.0578e-06,7.412058e-24,False
760.jpg,0,0,0,1.0,3.6322956e-35,3.371017e-36,0.00016776579,1.8553261e-31,False
761.jpg,1,1,1,4.6130594e-25,1.0,0.0,4.0378984e-17,1.4769363e-28,False
762.jpg,1,1,1,3.3470362e-25,1.0,1.821453e-33,6.659608e-23,2.2209748e-24,False
763.jpg,2,2,2,4.3982436e-22,3.6873083e-31,1.0,1.3027591e-15,0.0,False
766.jpg,1,1,1,8.669348e-38,1.0,0.0,2.399001e-17,1.5300037e-30,False
767.jpg,2,4,3,8.39902e-33,3.0718534e-28,9.671543e-15,1.267709e-07,2.3059354e-32,True
768.jpg,0,3,3,2.2508579e-05,4.7440365e-38,1.1345271e-13,0.9992199,3.0970828e-34,False
769.jpg,3,3,3,0.0,0.0,1.1876952e-18,1.0,1.8552851e-22,False
77.jpg,0,3,3,5.498737e-13,0.00039272185,1.3593209e-35,0.8528733,2.5826287e-28,False
770.jpg,3,3,3,2.240164e-15,2.3098264e-32,4.4590766e-30,1.0,1.3044831e-25,False
771.jpg,3,3,3,3.588847e-17,2.9151442e-38,2.5061047e-19,5.4196594e-15,1.7564004e-38,True
772.jpg,3,3,0,0.0007452172,1.7638529e-31,3.509661e-05,2.667633e-07,6.96688e-27,True
773.jpg,0,0,0,1.0,1.1887831e-33,2.0247508e-33,0.006119367,1.1305198e-36,False
774.jpg,2,2,2,3.0921345e-09,3.105888e-32,0.99982053,6.9090775e-12,4.380374e-39,False
775.jpg,1,1,1,1.9199058e-28,1.0,0.0,9.1431945e-28,1.2493151e-37,False
776.jpg,2,3,3,9.223686e-38,0.12778953,1.7324734e-28,1.0,2.6493231e-30,False
777.jpg,0,3,0,0.9999988,6.2251676e-33,7.051349e-06,4.4682485e-10,0.0,False
778.jpg,1,1,1,1.9216144e-34,1.0,0.0,8.267916e-27,0.0,False
779.jpg,3,3,3,0.0,1.0179774e-24,3.2721838e-18,0.011949653,1.10311514e-35,True
78.jpg,0,3,3,1.4085477e-06,0.0,1.132841e-16,0.9999778,4.6742546e-35,False
780.jpg,1,1,1,4.5789497e-14,1.0,0.0,6.873163e-21,3.0802686e-27,False
781.jpg,3,3,3,8.0012437e-16,2.2454079e-38,2.8264263e-22,0.027846335,1.8362249e-30,False
783.jpg,1,1,1,3.5334334e-26,1.0,9.9213565e-29,5.623401e-22,0.0,False
784.jpg,0,0,0,1.0,2.341544e-31,4.0303153e-15,9.687631e-10,5.5521506e-27,False
785.jpg,3,3,3,7.1823786e-07,0.0,1.1970795e-17,0.36330947,9.763008e-34,False
786.jpg,3,3,3,1.8094399e-23,1.7552818e-08,2.1567654e-27,0.9999999,4.1113647e-27,False
787.jpg,0,3,0,0.00093234057,7.132185e-17,4.8446954e-12,2.2901315e-08,2.0676036e-31,True
788.jpg,3,3,0,0.9991447,5.924016e-30,0.5370801,0.1780736,0.0,False
789.jpg,1,1,1,0.0,1.0,2.0100648e-09,6.509524e-26,3.295781e-28,False
790.jpg,0,3,2,0.00028591676,4.3847903e-30,0.22072786,5.487299e-12,8.902717e-28,False
791.jpg,1,1,1,8.4605255e-28,1.0,0.0,3.7364495e-12,1.426898e-38,False
792.jpg,3,3,3,6.225797e-29,0.0,4.5948507e-08,1.0,0.0,False
793.jpg,2,3,3,3.3291216e-24,1.0694876e-17,5.0329663e-21,0.74764,3.1498206e-32,False
794.jpg,3,0,0,0.57779235,1.3000451e-35,6.503706e-14,2.9308883e-05,2.5949565e-33,False
795.jpg,3,2,2,1.2227865e-18,2.1681935e-32,0.9874259,1.925146e-09,2.5506797e-29,False
796.jpg,1,1,1,1.8667094e-35,0.96449727,3.9304076e-24,4.7377683e-35,1.2901122e-32,False
797.jpg,0,3,0,1.0,6.751826e-30,3.3252275e-30,0.00044501515,9.479913e-39,False
798.jpg,3,2,3,1.1323755e-14,9.078687e-36,3.2969988e-06,0.9996424,5.631938e-32,False
799.jpg,0,3,2,6.5961492e-15,3.730607e-36,0.99999344,1.0071907e-13,1.8477927e-28,False
8.jpg,1,4,3,0.0,4.297713e-32,3.76721e-25,1.7751273e-14,8.4384855e-34,True
80.jpg,1,1,1,1.0531616e-21,1.0,0.0,6.2668797e-28,1.0256477e-33,False
800.jpg,0,2,0,0.999995,7.864425e-11,9.173514e-22,0.61793625,9.93496e-35,False
801.jpg,0,3,1,0.0,0.9999989,1.0049975e-24,7.257828e-11,1.7475113e-31,False
802.jpg,0,4,2,0.0,1.7434512e-29,1.5887024e-22,1.9436158e-24,1.9254318e-32,True
803.jpg,0,0,0,1.0,0.0,2.7451488e-28,3.1318325e-12,0.0,False
804.jpg,3,3,3,0.0024385438,1.03334384e-35,2.8978577e-24,1.0,1.3009762e-30,False
805.jpg,2,4,3,4.5107e-34,9.597451e-30,7.997464e-30,7.523231e-19,3.5179175e-31,True
806.jpg,0,0,0,1.0,4.3177098e-33,1.8801143e-22,1.0302496e-06,7.997909e-33,False
807.jpg,3,3,3,5.9481536e-08,1.5934981e-21,5.7712317e-08,0.86442864,1.8908784e-33,False
808.jpg,3,4,3,4.195653e-20,5.228969e-35,2.7816226e-35,8.1510174e-11,2.0801281e-30,True
809.jpg,3,3,0,1.3914665e-08,4.7797886e-29,0.0,1.6865294e-11,2.2302396e-37,True
81.jpg,2,2,2,1.1791474e-14,0.0,1.0,2.108402e-10,3.3407906e-37,False
810.jpg,2,3,3,1.5523873e-20,6.8702715e-16,0.9631915,0.98940545,2.438152e-20,False
811.jpg,3,3,2,1.2445907e-31,4.0156065e-26,0.0004416144,0.00030270894,1.0739361e-31,True
812.jpg,3,3,3,0.00095633033,0.0,5.292332e-24,0.9999374,7.523126e-39,False
813.jpg,0,0,0,1.0,0.0,8.416909e-35,5.7301136e-11,7.274929e-34,False
814.jpg,0,0,0,1.0,1.170567e-33,8.3446575e-20,4.54383e-09,4.4171112e-36,False
815.jpg,3,3,3,0.00044053042,0.0,4.8159546e-14,0.99997723,2.0190868e-28,False
816.jpg,0,0,0,1.0,4.2914792e-36,1.7596234e-26,2.8689173e-10,2.9939563e-30,False
817.jpg,0,0,0,0.99999976,1.7901812e-31,1.3634034e-19,1.7232601e-19,2.5050934e-25,False
818.jpg,2,2,2,3.4706917e-23,2.3356976e-26,1.0,1.893112e-22,1.8419394e-26,False
819.jpg,1,1,1,6.016808e-35,1.0,8.0700603e-16,1.3421961e-16,3.4718271e-25,False
820.jpg,0,2,3,1.835686e-22,8.521437e-39,1.0223837e-07,0.007878526,3.8974743e-30,True
821.jpg,0,3,0,1.0,6.005369e-19,2.5247775e-19,3.8530822e-22,3.791701e-27,False
822.jpg,0,0,0,1.0,1.4433318e-31,5.2276185e-18,1.3566506e-16,9.25113e-32,False
823.jpg,2,2,2,1.4643206e-19,1.4426072e-36,1.0,2.084362e-07,0.0,False
824.jpg,0,0,0,1.0,8.659336e-30,5.8908114e-26,0.6668968,4.2570377e-31,False
825.jpg,1,1,1,0.0,1.0,8.8675374e-35,1.7382756e-06,7.5370785e-26,False
826.jpg,0,0,0,0.99999976,9.719449e-28,6.1491754e-16,7.67656e-05,1.37988e-34,False
827.jpg,1,1,1,4.348516e-35,0.9999945,0.3095628,1.5612594e-13,4.2902536e-35,False
828.jpg,0,0,0,1.0,3.8801728e-32,2.1902917e-30,4.590898e-13,3.3677121e-37,False
829.jpg,2,3,1,2.9434802e-17,0.57901835,8.074469e-30,1.9760153e-05,5.530246e-29,False
83.jpg,1,3,3,3.2688442e-38,9.826356e-23,0.0,3.115068e-06,3.3380383e-30,True
830.jpg,0,0,0,1.0,1.5946613e-19,1.0783373e-15,2.1459414e-19,1.7434196e-35,False
831.jpg,0,1,1,0.000746185,0.015775163,1.6269777e-09,4.76106e-06,3.9999227e-25,True
832.jpg,1,1,1,4.8769635e-29,1.0,1.4537535e-16,5.6466637e-13,5.473783e-38,False
833.jpg,1,1,1,4.2519918e-23,1.0,1.7714897e-12,4.07802e-05,1.1232559e-27,False
834.jpg,3,3,3,5.2689973e-27,1.0463564e-24,0.37393266,1.0,2.8178368e-36,False
835.jpg,1,1,1,8.2087943e-29,1.0,6.387599e-38,3.7232183e-19,2.0904098e-26,False
836.jpg,2,2,2,0.0,0.0,1.0,8.916719e-05,6.452482e-28,False
837.jpg,3,3,2,4.8016154e-19,7.263249e-28,6.228563e-11,4.9970523e-12,1.7394054e-37,True
838.jpg,3,2,3,4.6781076e-35,1.921508e-23,0.0076179253,0.9999999,5.8585486e-31,False
84.jpg,1,1,1,8.785536e-31,1.0,8.831928e-11,1.021807e-14,2.9748956e-32,False
840.jpg,1,1,1,1.1156617e-22,0.9999981,5.5300897e-32,0.99997616,1.3027256e-28,True
841.jpg,2,2,2,3.0984163e-35,4.5381e-11,0.9999999,0.93271816,3.34054e-27,False
842.jpg,1,1,1,0.0,1.0,2.5392357e-35,7.476375e-25,4.0825324e-26,False
843.jpg,1,1,1,1.4390174e-37,1.0,8.222329e-15,5.4667577e-13,7.6173985e-35,False
844.jpg,0,3,0,0.20000303,1.7158182e-38,2.2159106e-12,0.00041762777,1.002035e-38,False
